X,Y,PolygonID,CountryCode,BorderType
202.0,100.0,6,24,Exterior
202.0,99.0,6,24,Exterior
202.0,98.0,6,24,Exterior
202.0,97.0,6,24,Exterior
201.0,97.0,6,24,Exterior
200.0,97.0,6,24,Exterior
199.0,97.0,6,24,Exterior
199.0,98.0,6,24,Exterior
198.0,98.0,6,24,Exterior
197.0,98.0,6,24,Exterior
197.0,97.0,6,24,Exterior
197.0,96.0,6,24,Exterior
196.0,96.0,6,24,Exterior
195.0,96.0,6,24,Exterior
194.0,96.0,6,24,Exterior
193.0,96.0,6,24,Exterior
192.0,96.0,6,24,Exterior
192.0,97.0,6,24,Exterior
192.0,98.0,6,24,Exterior
193.0,98.0,6,24,Exterior
193.0,99.0,6,24,Exterior
192.0,99.0,6,24,Exterior
118.0,72.0,7,28,Exterior
118.0,73.0,7,28,Exterior
119.0,73.0,7,28,Exterior
119.0,72.0,7,28,Exterior
118.0,72.0,7,28,Exterior
226.0,49.0,8,31,Exterior
226.0,50.0,8,31,Exterior
225.0,50.0,8,31,Exterior
225.0,51.0,8,31,Exterior
226.0,51.0,8,31,Exterior
227.0,51.0,8,31,Exterior
228.0,51.0,8,31,Exterior
229.0,51.0,8,31,Exterior
229.0,52.0,8,31,Exterior
230.0,52.0,8,31,Exterior
230.0,51.0,8,31,Exterior
230.0,50.0,8,31,Exterior
231.0,50.0,8,31,Exterior
231.0,49.0,8,31,Exterior
230.0,49.0,8,31,Exterior
230.0,48.0,8,31,Exterior
229.0,48.0,8,31,Exterior
228.0,48.0,8,31,Exterior
228.0,49.0,8,31,Exterior
227.0,49.0,8,31,Exterior
227.0,48.0,8,31,Exterior
226.0,48.0,8,31,Exterior
226.0,49.0,8,31,Exterior
122.0,125.0,9,32,Exterior
122.0,124.0,9,32,Exterior
122.0,123.0,9,32,Exterior
122.0,122.0,9,32,Exterior
122.0,121.0,9,32,Exterior
122.0,120.0,9,32,Exterior
123.0,120.0,9,32,Exterior
123.0,119.0,9,32,Exterior
124.0,119.0,9,32,Exterior
124.0,118.0,9,32,Exterior
125.0,118.0,9,32,Exterior
125.0,117.0,9,32,Exterior
124.0,117.0,9,32,Exterior
123.0,117.0,9,32,Exterior
122.0,117.0,9,32,Exterior
122.0,116.0,9,32,Exterior
122.0,115.0,9,32,Exterior
121.0,115.0,9,32,Exterior
121.0,114.0,9,32,Exterior
120.0,114.0,9,32,Exterior
119.0,114.0,9,32,Exterior
119.0,113.0,9,32,Exterior
118.0,113.0,9,32,Exterior
118.0,112.0,9,32,Exterior
117.0,112.0,9,32,Exterior
116.0,112.0,9,32,Exterior
115.0,112.0,9,32,Exterior
114.0,112.0,9,32,Exterior
113.0,112.0,9,32,Exterior
113.0,113.0,9,32,Exterior
113.0,114.0,9,32,Exterior
112.0,114.0,9,32,Exterior
112.0,115.0,9,32,Exterior
111.0,115.0,9,32,Exterior
111.0,116.0,9,32,Exterior
112.0,116.0,9,32,Exterior
112.0,117.0,9,32,Exterior
111.0,117.0,9,32,Exterior
111.0,118.0,9,32,Exterior
110.0,118.0,9,32,Exterior
110.0,119.0,9,32,Exterior
110.0,120.0,9,32,Exterior
110.0,121.0,9,32,Exterior
110.0,122.0,9,32,Exterior
110.0,123.0,9,32,Exterior
110.0,124.0,9,32,Exterior
110.0,125.0,9,32,Exterior
110.0,126.0,9,32,Exterior
109.0,126.0,9,32,Exterior
109.0,127.0,9,32,Exterior
109.0,128.0,9,32,Exterior
109.0,129.0,9,32,Exterior
108.0,129.0,9,32,Exterior
108.0,130.0,9,32,Exterior
108.0,131.0,9,32,Exterior
108.0,132.0,9,32,Exterior
108.0,133.0,9,32,Exterior
108.0,134.0,9,32,Exterior
108.0,135.0,9,32,Exterior
108.0,136.0,9,32,Exterior
108.0,137.0,9,32,Exterior
108.0,138.0,9,32,Exterior
107.0,138.0,9,32,Exterior
107.0,139.0,9,32,Exterior
107.0,140.0,9,32,Exterior
107.0,141.0,9,32,Exterior
108.0,141.0,9,32,Exterior
108.0,142.0,9,32,Exterior
109.0,142.0,9,32,Exterior
110.0,142.0,9,32,Exterior
111.0,142.0,9,32,Exterior
111.0,143.0,9,32,Exterior
111.0,144.0,9,32,Exterior
111.0,145.0,9,32,Exterior
112.0,145.0,9,32,Exterior
113.0,145.0,9,32,Exterior
114.0,145.0,9,32,Exterior
115.0,145.0,9,32,Exterior
116.0,145.0,9,32,Exterior
117.0,145.0,9,32,Exterior
117.0,144.0,9,32,Exterior
116.0,144.0,9,32,Exterior
115.0,144.0,9,32,Exterior
114.0,144.0,9,32,Exterior
113.0,144.0,9,32,Exterior
113.0,143.0,9,32,Exterior
112.0,143.0,9,32,Exterior
112.0,142.0,9,32,Exterior
112.0,141.0,9,32,Exterior
113.0,141.0,9,32,Exterior
113.0,140.0,9,32,Exterior
113.0,139.0,9,32,Exterior
114.0,139.0,9,32,Exterior
115.0,139.0,9,32,Exterior
115.0,138.0,9,32,Exterior
115.0,137.0,9,32,Exterior
114.0,137.0,9,32,Exterior
114.0,136.0,9,32,Exterior
115.0,136.0,9,32,Exterior
115.0,135.0,9,32,Exterior
115.0,134.0,9,32,Exterior
116.0,134.0,9,32,Exterior
116.0,133.0,9,32,Exterior
117.0,133.0,9,32,Exterior
117.0,132.0,9,32,Exterior
118.0,132.0,9,32,Exterior
118.0,131.0,9,32,Exterior
118.0,130.0,9,32,Exterior
119.0,130.0,9,32,Exterior
119.0,129.0,9,32,Exterior
120.0,129.0,9,32,Exterior
121.0,129.0,9,32,Exterior
122.0,129.0,9,32,Exterior
123.0,129.0,9,32,Exterior
123.0,128.0,9,32,Exterior
124.0,128.0,9,32,Exterior
124.0,127.0,9,32,Exterior
124.0,126.0,9,32,Exterior
123.0,126.0,9,32,Exterior
123.0,125.0,9,32,Exterior
122.0,125.0,9,32,Exterior
125.0,116.0,10,32,Exterior
125.0,117.0,10,32,Exterior
126.0,117.0,10,32,Exterior
126.0,116.0,10,32,Exterior
125.0,116.0,10,32,Exterior
309.0,103.0,11,36,Exterior
309.0,104.0,11,36,Exterior
308.0,104.0,11,36,Exterior
308.0,103.0,11,36,Exterior
307.0,103.0,11,36,Exterior
306.0,103.0,11,36,Exterior
305.0,103.0,11,36,Exterior
305.0,104.0,11,36,Exterior
304.0,104.0,11,36,Exterior
303.0,104.0,11,36,Exterior
303.0,105.0,11,36,Exterior
303.0,106.0,11,36,Exterior
302.0,106.0,11,36,Exterior
302.0,107.0,11,36,Exterior
302.0,108.0,11,36,Exterior
301.0,108.0,11,36,Exterior
301.0,109.0,11,36,Exterior
300.0,109.0,11,36,Exterior
299.0,109.0,11,36,Exterior
298.0,109.0,11,36,Exterior
298.0,110.0,11,36,Exterior
297.0,110.0,11,36,Exterior
296.0,110.0,11,36,Exterior
295.0,110.0,11,36,Exterior
295.0,111.0,11,36,Exterior
294.0,111.0,11,36,Exterior
293.0,111.0,11,36,Exterior
293.0,112.0,11,36,Exterior
293.0,113.0,11,36,Exterior
293.0,114.0,11,36,Exterior
293.0,115.0,11,36,Exterior
292.0,115.0,11,36,Exterior
292.0,116.0,11,36,Exterior
293.0,116.0,11,36,Exterior
293.0,117.0,11,36,Exterior
293.0,118.0,11,36,Exterior
293.0,119.0,11,36,Exterior
294.0,119.0,11,36,Exterior
294.0,120.0,11,36,Exterior
294.0,121.0,11,36,Exterior
295.0,121.0,11,36,Exterior
295.0,122.0,11,36,Exterior
295.0,123.0,11,36,Exterior
294.0,123.0,11,36,Exterior
294.0,124.0,11,36,Exterior
294.0,125.0,11,36,Exterior
295.0,125.0,11,36,Exterior
296.0,125.0,11,36,Exterior
296.0,126.0,11,36,Exterior
297.0,126.0,11,36,Exterior
298.0,126.0,11,36,Exterior
299.0,126.0,11,36,Exterior
299.0,125.0,11,36,Exterior
300.0,125.0,11,36,Exterior
301.0,125.0,11,36,Exterior
302.0,125.0,11,36,Exterior
303.0,125.0,11,36,Exterior
304.0,125.0,11,36,Exterior
304.0,124.0,11,36,Exterior
305.0,124.0,11,36,Exterior
305.0,123.0,11,36,Exterior
306.0,123.0,11,36,Exterior
307.0,123.0,11,36,Exterior
308.0,123.0,11,36,Exterior
309.0,123.0,11,36,Exterior
309.0,122.0,11,36,Exterior
310.0,122.0,11,36,Exterior
311.0,122.0,11,36,Exterior
312.0,122.0,11,36,Exterior
312.0,123.0,11,36,Exterior
313.0,123.0,11,36,Exterior
314.0,123.0,11,36,Exterior
314.0,124.0,11,36,Exterior
314.0,125.0,11,36,Exterior
315.0,125.0,11,36,Exterior
315.0,126.0,11,36,Exterior
316.0,126.0,11,36,Exterior
316.0,127.0,11,36,Exterior
317.0,127.0,11,36,Exterior
318.0,127.0,11,36,Exterior
318.0,126.0,11,36,Exterior
319.0,126.0,11,36,Exterior
319.0,127.0,11,36,Exterior
319.0,128.0,11,36,Exterior
320.0,128.0,11,36,Exterior
320.0,129.0,11,36,Exterior
321.0,129.0,11,36,Exterior
322.0,129.0,11,36,Exterior
323.0,129.0,11,36,Exterior
323.0,130.0,11,36,Exterior
323.0,131.0,11,36,Exterior
324.0,131.0,11,36,Exterior
324.0,132.0,11,36,Exterior
325.0,132.0,11,36,Exterior
325.0,133.0,11,36,Exterior
325.0,134.0,11,36,Exterior
326.0,134.0,11,36,Exterior
327.0,134.0,11,36,Exterior
328.0,134.0,11,36,Exterior
329.0,134.0,11,36,Exterior
329.0,133.0,11,36,Exterior
329.0,132.0,11,36,Exterior
329.0,131.0,11,36,Exterior
329.0,130.0,11,36,Exterior
329.0,129.0,11,36,Exterior
328.0,129.0,11,36,Exterior
328.0,128.0,11,36,Exterior
329.0,128.0,11,36,Exterior
330.0,128.0,11,36,Exterior
331.0,128.0,11,36,Exterior
331.0,127.0,11,36,Exterior
331.0,126.0,11,36,Exterior
331.0,125.0,11,36,Exterior
332.0,125.0,11,36,Exterior
332.0,124.0,11,36,Exterior
332.0,123.0,11,36,Exterior
333.0,123.0,11,36,Exterior
333.0,122.0,11,36,Exterior
334.0,122.0,11,36,Exterior
334.0,121.0,11,36,Exterior
334.0,120.0,11,36,Exterior
334.0,119.0,11,36,Exterior
334.0,118.0,11,36,Exterior
334.0,117.0,11,36,Exterior
334.0,116.0,11,36,Exterior
334.0,115.0,11,36,Exterior
334.0,114.0,11,36,Exterior
333.0,114.0,11,36,Exterior
333.0,113.0,11,36,Exterior
333.0,112.0,11,36,Exterior
334.0,112.0,11,36,Exterior
335.0,112.0,11,36,Exterior
335.0,111.0,11,36,Exterior
335.0,110.0,11,36,Exterior
334.0,110.0,11,36,Exterior
334.0,111.0,11,36,Exterior
333.0,111.0,11,36,Exterior
332.0,111.0,11,36,Exterior
331.0,111.0,11,36,Exterior
331.0,110.0,11,36,Exterior
330.0,110.0,11,36,Exterior
329.0,110.0,11,36,Exterior
329.0,109.0,11,36,Exterior
328.0,109.0,11,36,Exterior
327.0,109.0,11,36,Exterior
327.0,108.0,11,36,Exterior
327.0,107.0,11,36,Exterior
327.0,106.0,11,36,Exterior
326.0,106.0,11,36,Exterior
326.0,105.0,11,36,Exterior
326.0,104.0,11,36,Exterior
325.0,104.0,11,36,Exterior
325.0,103.0,11,36,Exterior
324.0,103.0,11,36,Exterior
324.0,102.0,11,36,Exterior
325.0,102.0,11,36,Exterior
325.0,101.0,11,36,Exterior
324.0,101.0,11,36,Exterior
324.0,100.0,11,36,Exterior
323.0,100.0,11,36,Exterior
322.0,100.0,11,36,Exterior
321.0,100.0,11,36,Exterior
321.0,101.0,11,36,Exterior
321.0,102.0,11,36,Exterior
321.0,103.0,11,36,Exterior
321.0,104.0,11,36,Exterior
321.0,105.0,11,36,Exterior
321.0,106.0,11,36,Exterior
320.0,106.0,11,36,Exterior
319.0,106.0,11,36,Exterior
318.0,106.0,11,36,Exterior
318.0,105.0,11,36,Exterior
317.0,105.0,11,36,Exterior
317.0,104.0,11,36,Exterior
317.0,103.0,11,36,Exterior
317.0,102.0,11,36,Exterior
317.0,101.0,11,36,Exterior
316.0,101.0,11,36,Exterior
315.0,101.0,11,36,Exterior
314.0,101.0,11,36,Exterior
314.0,100.0,11,36,Exterior
313.0,100.0,11,36,Exterior
312.0,100.0,11,36,Exterior
312.0,101.0,11,36,Exterior
311.0,101.0,11,36,Exterior
310.0,101.0,11,36,Exterior
310.0,102.0,11,36,Exterior
310.0,103.0,11,36,Exterior
309.0,103.0,11,36,Exterior
331.0,112.0,12,36,Interior
332.0,112.0,12,36,Interior
332.0,113.0,12,36,Interior
331.0,113.0,12,36,Interior
331.0,112.0,12,36,Interior
326.0,130.0,13,36,Interior
325.0,130.0,13,36,Interior
325.0,129.0,13,36,Interior
326.0,129.0,13,36,Interior
326.0,130.0,13,36,Interior
304.0,103.0,14,36,Exterior
304.0,102.0,14,36,Exterior
303.0,102.0,14,36,Exterior
302.0,102.0,14,36,Exterior
302.0,103.0,14,36,Exterior
303.0,103.0,14,36,Exterior
304.0,103.0,14,36,Exterior
302.0,105.0,15,36,Exterior
302.0,104.0,15,36,Exterior
301.0,104.0,15,36,Exterior
301.0,105.0,15,36,Exterior
302.0,105.0,15,36,Exterior
286.0,101.0,16,36,Exterior
286.0,100.0,16,36,Exterior
285.0,100.0,16,36,Exterior
285.0,101.0,16,36,Exterior
286.0,101.0,16,36,Exterior
276.0,102.0,17,36,Exterior
276.0,103.0,17,36,Exterior
277.0,103.0,17,36,Exterior
277.0,102.0,17,36,Exterior
277.0,101.0,17,36,Exterior
276.0,101.0,17,36,Exterior
276.0,102.0,17,36,Exterior
298.0,107.0,18,36,Exterior
298.0,108.0,18,36,Exterior
299.0,108.0,18,36,Exterior
300.0,108.0,18,36,Exterior
300.0,107.0,18,36,Exterior
299.0,107.0,18,36,Exterior
298.0,107.0,18,36,Exterior
325.0,100.0,19,36,Exterior
325.0,99.0,19,36,Exterior
324.0,99.0,19,36,Exterior
324.0,100.0,19,36,Exterior
325.0,100.0,19,36,Exterior
329.0,106.0,20,36,Exterior
329.0,107.0,20,36,Exterior
330.0,107.0,20,36,Exterior
331.0,107.0,20,36,Exterior
331.0,106.0,20,36,Exterior
330.0,106.0,20,36,Exterior
329.0,106.0,20,36,Exterior
329.0,108.0,21,36,Exterior
329.0,107.0,21,36,Exterior
328.0,107.0,21,36,Exterior
328.0,108.0,21,36,Exterior
329.0,108.0,21,36,Exterior
335.0,113.0,22,36,Exterior
335.0,114.0,22,36,Exterior
336.0,114.0,22,36,Exterior
336.0,113.0,22,36,Exterior
336.0,112.0,22,36,Exterior
335.0,112.0,22,36,Exterior
335.0,113.0,22,36,Exterior
340.0,122.0,23,36,Exterior
340.0,121.0,23,36,Exterior
339.0,121.0,23,36,Exterior
339.0,122.0,23,36,Exterior
340.0,122.0,23,36,Exterior
339.0,144.0,24,36,Exterior
338.0,144.0,24,36,Exterior
338.0,145.0,24,36,Exterior
338.0,146.0,24,36,Exterior
339.0,146.0,24,36,Exterior
339.0,145.0,24,36,Exterior
339.0,144.0,24,36,Exterior
196.0,43.0,25,40,Exterior
197.0,43.0,25,40,Exterior
197.0,42.0,25,40,Exterior
197.0,41.0,25,40,Exterior
196.0,41.0,25,40,Exterior
195.0,41.0,25,40,Exterior
194.0,41.0,25,40,Exterior
193.0,41.0,25,40,Exterior
193.0,42.0,25,40,Exterior
192.0,42.0,25,40,Exterior
191.0,42.0,25,40,Exterior
191.0,43.0,25,40,Exterior
192.0,43.0,25,40,Exterior
193.0,43.0,25,40,Exterior
193.0,44.0,25,40,Exterior
194.0,44.0,25,40,Exterior
195.0,44.0,25,40,Exterior
195.0,43.0,25,40,Exterior
196.0,43.0,25,40,Exterior
100.0,65.0,26,44,Exterior
100.0,66.0,26,44,Exterior
100.0,67.0,26,44,Exterior
101.0,67.0,26,44,Exterior
101.0,66.0,26,44,Exterior
102.0,66.0,26,44,Exterior
102.0,67.0,26,44,Exterior
103.0,67.0,26,44,Exterior
104.0,67.0,26,44,Exterior
104.0,68.0,26,44,Exterior
105.0,68.0,26,44,Exterior
106.0,68.0,26,44,Exterior
106.0,69.0,26,44,Exterior
106.0,70.0,26,44,Exterior
107.0,70.0,26,44,Exterior
107.0,69.0,26,44,Exterior
107.0,68.0,26,44,Exterior
108.0,68.0,26,44,Exterior
108.0,67.0,26,44,Exterior
107.0,67.0,26,44,Exterior
107.0,66.0,26,44,Exterior
106.0,66.0,26,44,Exterior
106.0,65.0,26,44,Exterior
105.0,65.0,26,44,Exterior
104.0,65.0,26,44,Exterior
104.0,64.0,26,44,Exterior
104.0,63.0,26,44,Exterior
103.0,63.0,26,44,Exterior
103.0,62.0,26,44,Exterior
102.0,62.0,26,44,Exterior
101.0,62.0,26,44,Exterior
101.0,63.0,26,44,Exterior
100.0,63.0,26,44,Exterior
100.0,64.0,26,44,Exterior
100.0,65.0,26,44,Exterior
269.0,65.0,27,50,Exterior
268.0,65.0,27,50,Exterior
268.0,66.0,27,50,Exterior
269.0,66.0,27,50,Exterior
269.0,67.0,27,50,Exterior
269.0,68.0,27,50,Exterior
269.0,69.0,27,50,Exterior
270.0,69.0,27,50,Exterior
271.0,69.0,27,50,Exterior
272.0,69.0,27,50,Exterior
272.0,68.0,27,50,Exterior
273.0,68.0,27,50,Exterior
273.0,67.0,27,50,Exterior
272.0,67.0,27,50,Exterior
271.0,67.0,27,50,Exterior
271.0,66.0,27,50,Exterior
272.0,66.0,27,50,Exterior
272.0,65.0,27,50,Exterior
271.0,65.0,27,50,Exterior
270.0,65.0,27,50,Exterior
270.0,64.0,27,50,Exterior
269.0,64.0,27,50,Exterior
269.0,65.0,27,50,Exterior
224.0,49.0,28,51,Exterior
224.0,50.0,28,51,Exterior
225.0,50.0,28,51,Exterior
226.0,50.0,28,51,Exterior
226.0,49.0,28,51,Exterior
225.0,49.0,28,51,Exterior
224.0,49.0,28,51,Exterior
120.0,76.0,29,52,Exterior
120.0,77.0,29,52,Exterior
121.0,77.0,29,52,Exterior
121.0,76.0,29,52,Exterior
120.0,76.0,29,52,Exterior
182.0,39.0,30,56,Exterior
183.0,39.0,30,56,Exterior
184.0,39.0,30,56,Exterior
184.0,38.0,30,56,Exterior
183.0,38.0,30,56,Exterior
182.0,38.0,30,56,Exterior
182.0,39.0,30,56,Exterior
184.0,40.0,31,56,Exterior
185.0,40.0,31,56,Exterior
186.0,40.0,31,56,Exterior
186.0,39.0,31,56,Exterior
185.0,39.0,31,56,Exterior
184.0,39.0,31,56,Exterior
184.0,40.0,31,56,Exterior
115.0,57.0,32,60,Exterior
115.0,58.0,32,60,Exterior
116.0,58.0,32,60,Exterior
116.0,57.0,32,60,Exterior
115.0,57.0,32,60,Exterior
269.0,62.0,33,64,Exterior
269.0,63.0,33,64,Exterior
270.0,63.0,33,64,Exterior
271.0,63.0,33,64,Exterior
272.0,63.0,33,64,Exterior
272.0,62.0,33,64,Exterior
271.0,62.0,33,64,Exterior
270.0,62.0,33,64,Exterior
269.0,62.0,33,64,Exterior
112.0,101.0,34,68,Exterior
111.0,101.0,34,68,Exterior
111.0,102.0,34,68,Exterior
111.0,103.0,34,68,Exterior
111.0,104.0,34,68,Exterior
111.0,105.0,34,68,Exterior
111.0,106.0,34,68,Exterior
111.0,107.0,34,68,Exterior
110.0,107.0,34,68,Exterior
110.0,108.0,34,68,Exterior
111.0,108.0,34,68,Exterior
111.0,109.0,34,68,Exterior
111.0,110.0,34,68,Exterior
111.0,111.0,34,68,Exterior
112.0,111.0,34,68,Exterior
112.0,112.0,34,68,Exterior
112.0,113.0,34,68,Exterior
113.0,113.0,34,68,Exterior
113.0,112.0,34,68,Exterior
114.0,112.0,34,68,Exterior
115.0,112.0,34,68,Exterior
116.0,112.0,34,68,Exterior
117.0,112.0,34,68,Exterior
118.0,112.0,34,68,Exterior
118.0,111.0,34,68,Exterior
118.0,110.0,34,68,Exterior
119.0,110.0,34,68,Exterior
119.0,109.0,34,68,Exterior
120.0,109.0,34,68,Exterior
121.0,109.0,34,68,Exterior
121.0,110.0,34,68,Exterior
122.0,110.0,34,68,Exterior
122.0,109.0,34,68,Exterior
122.0,108.0,34,68,Exterior
122.0,107.0,34,68,Exterior
121.0,107.0,34,68,Exterior
121.0,106.0,34,68,Exterior
120.0,106.0,34,68,Exterior
120.0,105.0,34,68,Exterior
120.0,104.0,34,68,Exterior
119.0,104.0,34,68,Exterior
119.0,103.0,34,68,Exterior
118.0,103.0,34,68,Exterior
117.0,103.0,34,68,Exterior
116.0,103.0,34,68,Exterior
116.0,102.0,34,68,Exterior
115.0,102.0,34,68,Exterior
115.0,101.0,34,68,Exterior
115.0,100.0,34,68,Exterior
114.0,100.0,34,68,Exterior
113.0,100.0,34,68,Exterior
112.0,100.0,34,68,Exterior
112.0,101.0,34,68,Exterior
196.0,46.0,35,70,Exterior
197.0,46.0,35,70,Exterior
197.0,47.0,35,70,Exterior
198.0,47.0,35,70,Exterior
199.0,47.0,35,70,Exterior
199.0,46.0,35,70,Exterior
199.0,45.0,35,70,Exterior
198.0,45.0,35,70,Exterior
197.0,45.0,35,70,Exterior
196.0,45.0,35,70,Exterior
196.0,46.0,35,70,Exterior
208.0,113.0,36,72,Exterior
209.0,113.0,36,72,Exterior
209.0,112.0,36,72,Exterior
208.0,112.0,36,72,Exterior
208.0,111.0,36,72,Exterior
207.0,111.0,36,72,Exterior
207.0,110.0,36,72,Exterior
206.0,110.0,36,72,Exterior
206.0,109.0,36,72,Exterior
206.0,108.0,36,72,Exterior
205.0,108.0,36,72,Exterior
204.0,108.0,36,72,Exterior
